id,network,perspective,name,title,organization,country,experience,last_updated
65737,Guidepoint,Customer,Michelle Yang,Social worker,Brown Ltd,Denmark,"[""[{\""id\"": \""74194e5d-dbb3-4d7a-89a4-c948caa018a0\"", \""title\"": \""Teaching laboratory technician\"", \""company\"": \""Greene-Dodson\"", \""duration\"": \""4 years\""}]"", ""[{\""id\"": \""50864aae-11f5-44c6-841b-9df03b6cf0ad\"", \""title\"": \""Chartered legal executive (England and Wales)\"", \""company\"": \""Baker Ltd\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""776dae5e-2620-41a2-a62a-00f359626685\"", \""title\"": \""Proofreader\"", \""company\"": \""Ford, Carter and Davis\"", \""duration\"": \""6 years\""}]""]",2024-09-10T17:02:58.029080
23675,Guidepoint,Customer,Ryan Harris,"Lecturer, further education",Stewart-Stout,Belgium,"[""[{\""id\"": \""f459ac8e-c934-43dc-b404-6f64058cd91f\"", \""title\"": \""Arts administrator\"", \""company\"": \""Bishop, Watts and Clements\"", \""duration\"": \""5 years\""}]"", ""[{\""id\"": \""735b58c3-a35f-4ca9-b9a5-15be33534108\"", \""title\"": \""Financial risk analyst\"", \""company\"": \""Lowe LLC\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""bf598d80-7263-4791-bbd6-3cf9dc586100\"", \""title\"": \""Teacher, music\"", \""company\"": \""Lucas Ltd\"", \""duration\"": \""3 years\""}]"", ""[{\""id\"": \""84abf664-6a26-4e5f-9ea0-8bf4464ef6b0\"", \""title\"": \""Sound technician, broadcasting/film/video\"", \""company\"": \""Vazquez-Murphy\"", \""duration\"": \""3 years\""}]"", ""[{\""id\"": \""02f457b5-69fc-48e9-aaec-e0ccc3730d55\"", \""title\"": \""Health service manager\"", \""company\"": \""Lindsey-Robinson\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""e73c67b7-ce2e-4bfd-829a-c563d4b767ab\"", \""title\"": \""Psychologist, clinical\"", \""company\"": \""Boyle-Bradshaw\"", \""duration\"": \""6 years\""}]""]",2024-09-10T17:02:58.029080
90773,Dialectica,Customer,David Bradshaw,"Scientist, research (maths)",Anderson-Adkins,Germany,"[""[{\""id\"": \""16871b0e-9ec3-4739-b8bf-fdaa629706bc\"", \""title\"": \""Oceanographer\"", \""company\"": \""Little, Riley and Sanders\"", \""duration\"": \""7 years\""}]"", ""[{\""id\"": \""39e8e69a-88a9-4b61-91d2-6da77af4ebb5\"", \""title\"": \""Engineer, biomedical\"", \""company\"": \""Lewis Ltd\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""595a779b-0ada-4da6-a251-5e9b496f6344\"", \""title\"": \""Fitness centre manager\"", \""company\"": \""Callahan Ltd\"", \""duration\"": \""4 years\""}]"", ""[{\""id\"": \""5842a552-d432-4a90-aa20-e38223632bd2\"", \""title\"": \""Market researcher\"", \""company\"": \""Carroll-Reilly\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""adc1b294-2cdd-4eda-92d7-9a07f4c7de22\"", \""title\"": \""Production manager\"", \""company\"": \""Lee LLC\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""4b3ec5cf-a4b9-4b26-b8ac-8a64d6e3d629\"", \""title\"": \""Medical laboratory scientific officer\"", \""company\"": \""Leach, Walsh and Nunez\"", \""duration\"": \""3 years\""}]"", ""[{\""id\"": \""f86428cd-8dc4-4290-b43d-17dc9b6f3c5b\"", \""title\"": \""Horticultural therapist\"", \""company\"": \""Hester Group\"", \""duration\"": \""1 years\""}]""]",2024-09-10T17:02:58.029080
32433,AlphaSights,Former,Casey Riley,Fish farm manager,"Jackson, Moon and Fowler",Netherlands,"[""[{\""id\"": \""92a98919-90b9-4476-90c9-631b7d89f23d\"", \""title\"": \""Lighting technician, broadcasting/film/video\"", \""company\"": \""Clark Group\"", \""duration\"": \""1 years\""}]"", ""[{\""id\"": \""a651fb42-ceb7-464c-ae13-66023745d946\"", \""title\"": \""Secretary, company\"", \""company\"": \""Sanchez Group\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""09268826-3f8a-40ad-843b-14033695a175\"", \""title\"": \""Special educational needs teacher\"", \""company\"": \""Tran-Williams\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""191b11f9-4162-4825-8f44-069049ecb59c\"", \""title\"": \""Investment banker, operational\"", \""company\"": \""Hernandez, Wilson and Elliott\"", \""duration\"": \""6 years\""}]"", ""[{\""id\"": \""28a43e06-7f98-42d5-bbb5-07473e7b50d5\"", \""title\"": \""Programmer, multimedia\"", \""company\"": \""Ayala, Stevens and Parks\"", \""duration\"": \""10 years\""}]"", ""[{\""id\"": \""43205d4c-21e6-46ab-ab50-6817b7b919f5\"", \""title\"": \""Psychotherapist, child\"", \""company\"": \""Woods, Russell and Russell\"", \""duration\"": \""7 years\""}]"", ""[{\""id\"": \""e443babb-6db1-4035-86f3-3487473a8e44\"", \""title\"": \""Mental health nurse\"", \""company\"": \""Best Group\"", \""duration\"": \""5 years\""}]"", ""[{\""id\"": \""6e0d65b4-34a1-4dea-bb8b-edd3232f6fe1\"", \""title\"": \""Claims inspector/assessor\"", \""company\"": \""Taylor-Miller\"", \""duration\"": \""5 years\""}]""]",2024-09-10T17:02:58.029080
53540,Dialectica,Customer,Christine Floyd,Equality and diversity officer,Kim Group,Malta,"[""[{\""id\"": \""82df0c54-3792-474f-85ea-508db797b794\"", \""title\"": \""Manufacturing systems engineer\"", \""company\"": \""Miller-Garcia\"", \""duration\"": \""5 years\""}]"", ""[{\""id\"": \""e96d1d14-400a-4d58-bb4a-b576ad819095\"", \""title\"": \""Community education officer\"", \""company\"": \""Walker PLC\"", \""duration\"": \""10 years\""}]"", ""[{\""id\"": \""32a44be9-c74a-4ea2-8551-d00f8bcd0390\"", \""title\"": \""Toxicologist\"", \""company\"": \""Lang and Sons\"", \""duration\"": \""1 years\""}]""]",2024-09-10T17:02:58.029080
14856,Third Bridge,Customer,Valerie Moran,Sub,Hartman LLC,Luxembourg,"[""[{\""id\"": \""4b87e095-a022-46bd-a707-36333060bd02\"", \""title\"": \""Clothing/textile technologist\"", \""company\"": \""Garcia, Garcia and Hawkins\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""1a8663c3-ffa5-4f5f-8bb3-b44f63d1c2cc\"", \""title\"": \""Education administrator\"", \""company\"": \""Wilson, Hughes and Green\"", \""duration\"": \""3 years\""}]"", ""[{\""id\"": \""8f67d7a2-d88a-496e-b3f4-091703eb4260\"", \""title\"": \""Teacher, music\"", \""company\"": \""Henderson LLC\"", \""duration\"": \""3 years\""}]"", ""[{\""id\"": \""eadbb46f-ba44-46fd-ba6a-7f9d19374e86\"", \""title\"": \""Counselling psychologist\"", \""company\"": \""Hale, Rogers and Wade\"", \""duration\"": \""1 years\""}]"", ""[{\""id\"": \""7f71151c-9d0a-4297-8de7-de68e4381253\"", \""title\"": \""Senior tax professional/tax inspector\"", \""company\"": \""King-Foster\"", \""duration\"": \""9 years\""}]"", ""[{\""id\"": \""1eb1eaea-b8fb-442c-8611-6d54ea51abbc\"", \""title\"": \""Art therapist\"", \""company\"": \""Schmidt PLC\"", \""duration\"": \""5 years\""}]""]",2024-09-10T17:02:58.029080
56289,Dialectica,Customer,Aaron Mcintosh,"Education officer, environmental",Hernandez and Sons,Netherlands,"[""[{\""id\"": \""1adc43a7-49cb-489f-879a-ccdbee1204b3\"", \""title\"": \""Human resources officer\"", \""company\"": \""Fuentes, Small and Gonzalez\"", \""duration\"": \""10 years\""}]"", ""[{\""id\"": \""2c1dc343-411d-46c0-a1e0-1a8f35be4456\"", \""title\"": \""Editor, commissioning\"", \""company\"": \""Wolfe, Rubio and Miller\"", \""duration\"": \""10 years\""}]"", ""[{\""id\"": \""acccf9f3-9101-449d-aab2-46010fbcf969\"", \""title\"": \""Airline pilot\"", \""company\"": \""Orozco, Cunningham and Miller\"", \""duration\"": \""9 years\""}]"", ""[{\""id\"": \""2438af35-9cfd-45fa-9a34-016e45d040a3\"", \""title\"": \""Heritage manager\"", \""company\"": \""Lee LLC\"", \""duration\"": \""6 years\""}]"", ""[{\""id\"": \""ddb21dbf-8cdd-445d-a2a3-7ab142ac5901\"", \""title\"": \""Fisheries officer\"", \""company\"": \""Thompson-Steele\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""aac9dba4-7b10-421d-8cfd-6260bcc5e303\"", \""title\"": \""Local government officer\"", \""company\"": \""Rodriguez, Harris and Johnson\"", \""duration\"": \""7 years\""}]""]",2024-09-10T17:02:58.029080
39711,Dialectica,Former,Raymond Luna,Geochemist,Little Inc,Italy,"[""[{\""id\"": \""bb28019f-9e1d-46a2-813c-fab4be65e4cc\"", \""title\"": \""Retail banker\"", \""company\"": \""Gonzalez PLC\"", \""duration\"": \""9 years\""}]"", ""[{\""id\"": \""ef2fd36c-9fa2-4015-bc34-3f786ab115e3\"", \""title\"": \""Brewing technologist\"", \""company\"": \""Robertson PLC\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""13b8692b-f757-471d-8952-405498f624ae\"", \""title\"": \""Ophthalmologist\"", \""company\"": \""Brown-Thompson\"", \""duration\"": \""6 years\""}]"", ""[{\""id\"": \""175ba8e0-78e1-4c4f-82ce-541de6f38bf3\"", \""title\"": \""Production assistant, television\"", \""company\"": \""Wright-Small\"", \""duration\"": \""5 years\""}]""]",2024-09-10T17:02:58.029080
93639,AlphaSights,Customer,Julie Lee,Dealer,Roberts and Sons,Italy,"[""[{\""id\"": \""927cde4b-7aa4-4851-8ce5-ee089701b268\"", \""title\"": \""Building services engineer\"", \""company\"": \""Chavez-Johnson\"", \""duration\"": \""10 years\""}]"", ""[{\""id\"": \""a7abc20f-d10c-49a6-8ed6-b743e23d3144\"", \""title\"": \""Radiographer, diagnostic\"", \""company\"": \""Graham Group\"", \""duration\"": \""7 years\""}]"", ""[{\""id\"": \""0708cbe3-f43e-427a-a0cd-8122b125b78e\"", \""title\"": \""Producer, radio\"", \""company\"": \""Jones, Houston and Black\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""9c935006-d5bd-42c1-b5b7-abd2a77083ad\"", \""title\"": \""Scientist, physiological\"", \""company\"": \""Johnson-Castillo\"", \""duration\"": \""1 years\""}]"", ""[{\""id\"": \""0af4497e-b8a3-43ae-874f-21732251889f\"", \""title\"": \""Pilot, airline\"", \""company\"": \""Robles, Marshall and Horn\"", \""duration\"": \""6 years\""}]"", ""[{\""id\"": \""913d158b-8822-409e-9a50-2694697ed8de\"", \""title\"": \""IT technical support officer\"", \""company\"": \""Warren-Jacobson\"", \""duration\"": \""6 years\""}]"", ""[{\""id\"": \""44699b88-6ac7-4d30-9f10-d025b7dd499b\"", \""title\"": \""Solicitor, Scotland\"", \""company\"": \""Hernandez, Leonard and Martinez\"", \""duration\"": \""1 years\""}]""]",2024-09-10T17:02:58.029080
12148,Dialectica,Former,Shelly Chang,"Surveyor, rural practice",Terrell Ltd,Germany,"[""[{\""id\"": \""54328ee8-2d7f-4040-a235-4d7daec895dc\"", \""title\"": \""Warehouse manager\"", \""company\"": \""Carey, Chang and Bond\"", \""duration\"": \""10 years\""}]"", ""[{\""id\"": \""b8bb19c6-58b3-4717-af1e-190fe15b27cb\"", \""title\"": \""Mudlogger\"", \""company\"": \""Taylor Inc\"", \""duration\"": \""10 years\""}]"", ""[{\""id\"": \""eeb5ee7b-eb49-4560-8ff9-706cef2f87a3\"", \""title\"": \""Community pharmacist\"", \""company\"": \""Lucas, White and Ingram\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""78bfd99b-23fc-412e-9b5b-ce1e992bb0aa\"", \""title\"": \""Dealer\"", \""company\"": \""Rivera, Young and Charles\"", \""duration\"": \""4 years\""}]"", ""[{\""id\"": \""31b6eb33-e98a-424c-85fd-1b8d95964bbc\"", \""title\"": \""Housing manager/officer\"", \""company\"": \""Williams, Smith and Green\"", \""duration\"": \""9 years\""}]""]",2024-09-10T17:02:58.029080
37818,Third Bridge,Competitor,Alejandro Dyer,Soil scientist,Sutton-Bradley,Canada,"[""[{\""id\"": \""5033b223-2b12-4cff-b4ea-8c13366399a4\"", \""title\"": \""Investment analyst\"", \""company\"": \""Sloan Ltd\"", \""duration\"": \""3 years\""}]"", ""[{\""id\"": \""d74a8f5c-b778-4f1f-b81c-7ad0b15ade4c\"", \""title\"": \""Engineer, water\"", \""company\"": \""Turner, Turner and Brown\"", \""duration\"": \""1 years\""}]"", ""[{\""id\"": \""5e501284-c62b-4931-a3af-1a20dc7fee56\"", \""title\"": \""Geneticist, molecular\"", \""company\"": \""Stevens-Adams\"", \""duration\"": \""1 years\""}]"", ""[{\""id\"": \""8b1c46cc-1792-4699-a110-f160f0fed85a\"", \""title\"": \""Local government officer\"", \""company\"": \""Harrison, Nguyen and Buck\"", \""duration\"": \""7 years\""}]""]",2024-09-10T17:02:58.029080
65505,AlphaSights,Former,Dr. Sara Dominguez,"Engineer, structural",Jones PLC,United States,"[""[{\""id\"": \""09a64cb0-c4f7-4af1-8bde-ec6699b31cfc\"", \""title\"": \""Paediatric nurse\"", \""company\"": \""Hicks Group\"", \""duration\"": \""5 years\""}]"", ""[{\""id\"": \""e2868077-47b9-4f9a-a492-220e3b043d1a\"", \""title\"": \""Gaffer\"", \""company\"": \""Chen, Brown and Castro\"", \""duration\"": \""7 years\""}]"", ""[{\""id\"": \""1dce969a-1493-4768-af54-27059604fb04\"", \""title\"": \""Emergency planning/management officer\"", \""company\"": \""Braun, Hall and Brown\"", \""duration\"": \""9 years\""}]""]",2024-09-10T17:02:58.029080
88890,AlphaSights,Competitor,John Lewis,Historic buildings inspector/conservation officer,"Rivera, Shannon and Baker",Belgium,"[""[{\""id\"": \""4ba8c8ee-8917-4937-b837-79ad8a9f35e5\"", \""title\"": \""Actor\"", \""company\"": \""Barnes Ltd\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""cc5b3209-d5ba-40d6-957d-9d66b559900d\"", \""title\"": \""Field seismologist\"", \""company\"": \""Johnson LLC\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""63583353-aeb5-4f98-8e99-81b21819f01a\"", \""title\"": \""Warehouse manager\"", \""company\"": \""Bishop LLC\"", \""duration\"": \""7 years\""}]"", ""[{\""id\"": \""1190cf03-513a-4ff1-b0e8-5a74417e39c6\"", \""title\"": \""Designer, furniture\"", \""company\"": \""Hall Inc\"", \""duration\"": \""6 years\""}]"", ""[{\""id\"": \""8306ba9c-006d-42fc-b5c4-0e9591562c25\"", \""title\"": \""Mental health nurse\"", \""company\"": \""Wallace-Black\"", \""duration\"": \""4 years\""}]""]",2024-09-10T17:02:58.029080
85629,AlphaSights,Competitor,Jacqueline Lewis,Best boy,"Freeman, Kidd and Stokes",Canada,"[""[{\""id\"": \""49da6757-a386-4c12-8da2-e032f7b322d9\"", \""title\"": \""Fitness centre manager\"", \""company\"": \""Butler, Byrd and Brown\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""273e8a02-38bd-46a0-8c94-be9dd50b8514\"", \""title\"": \""Advice worker\"", \""company\"": \""Gill Group\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""68701eb5-75a5-4c1f-b2d0-f4d2203c1e2a\"", \""title\"": \""Hydrogeologist\"", \""company\"": \""Mack Ltd\"", \""duration\"": \""1 years\""}]"", ""[{\""id\"": \""bfdb9ea5-7533-4c7c-b3f0-422cc31b2a0d\"", \""title\"": \""Arts development officer\"", \""company\"": \""Harris, Lopez and Torres\"", \""duration\"": \""8 years\""}]""]",2024-09-10T17:02:58.029080
47871,Guidepoint,Customer,Catherine Grant,Petroleum engineer,Moyer LLC,France,"[""[{\""id\"": \""1d187789-be90-4d8a-8cd2-5467614a3ea0\"", \""title\"": \""Secretary/administrator\"", \""company\"": \""Lewis LLC\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""e461d68f-6051-45e9-aa52-6d3629410213\"", \""title\"": \""Pathologist\"", \""company\"": \""Edwards, Lindsey and Cook\"", \""duration\"": \""1 years\""}]"", ""[{\""id\"": \""cd286568-e666-4e57-9588-73d7eea2d5cd\"", \""title\"": \""Set designer\"", \""company\"": \""Alvarez, Jackson and Payne\"", \""duration\"": \""6 years\""}]"", ""[{\""id\"": \""0d26a433-840c-45f1-bf8f-82ae3bc66523\"", \""title\"": \""Curator\"", \""company\"": \""Kelley, Estrada and Lynn\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""d16a9de6-63ce-4fae-8c24-8dd1c44308b6\"", \""title\"": \""Psychologist, educational\"", \""company\"": \""Hunter PLC\"", \""duration\"": \""5 years\""}]"", ""[{\""id\"": \""53e8fadf-ee24-4191-b935-511a7729adb5\"", \""title\"": \""Chief Marketing Officer\"", \""company\"": \""Campbell LLC\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""6ef41001-71d9-46ad-8e60-0bdc50968963\"", \""title\"": \""Exhibitions officer, museum/gallery\"", \""company\"": \""Lewis and Sons\"", \""duration\"": \""2 years\""}]""]",2024-09-10T17:02:58.029080
27404,Dialectica,Customer,Mark Owens,"Scientist, marine","Allen, Garcia and Goodman",Canada,"[""[{\""id\"": \""79676d12-0d63-400c-a8f3-79f9a7c41004\"", \""title\"": \""Patent attorney\"", \""company\"": \""Parker PLC\"", \""duration\"": \""10 years\""}]"", ""[{\""id\"": \""a38b4c96-c1c8-46fb-b57f-3d0495981ac3\"", \""title\"": \""Call centre manager\"", \""company\"": \""Dawson LLC\"", \""duration\"": \""4 years\""}]"", ""[{\""id\"": \""f21416cc-9edb-45a7-9825-8c404c5b07c4\"", \""title\"": \""Nurse, mental health\"", \""company\"": \""Lewis, Austin and White\"", \""duration\"": \""3 years\""}]""]",2024-09-10T17:02:58.029080
18905,Guidepoint,Former,Lisa Parker,"Research officer, government",Oliver-Green,Australia,"[""[{\""id\"": \""4767d154-d16e-4618-82b1-39faeb1d0895\"", \""title\"": \""Camera operator\"", \""company\"": \""Green-Lang\"", \""duration\"": \""6 years\""}]"", ""[{\""id\"": \""4b770914-c0f8-4676-9ae3-eb7a7b2d52ef\"", \""title\"": \""Print production planner\"", \""company\"": \""Davis LLC\"", \""duration\"": \""5 years\""}]"", ""[{\""id\"": \""f88baacc-05c8-4b87-af96-507a881676c5\"", \""title\"": \""Event organiser\"", \""company\"": \""Lopez-Macdonald\"", \""duration\"": \""10 years\""}]""]",2024-09-10T17:02:58.029080
68999,Dialectica,Customer,Elizabeth Powers,Advertising account planner,Hood PLC,Cyprus,"[""[{\""id\"": \""7bced3f7-87ea-4076-ad66-a3fb7c25903c\"", \""title\"": \""Teacher, early years/pre\"", \""company\"": \""Miller Ltd\"", \""duration\"": \""5 years\""}]"", ""[{\""id\"": \""b5c7f59f-5db4-4eaf-b78f-828689030d1c\"", \""title\"": \""Fish farm manager\"", \""company\"": \""Espinoza Group\"", \""duration\"": \""9 years\""}]"", ""[{\""id\"": \""6fd26dd3-0301-4882-a7c8-ab16eadb3950\"", \""title\"": \""Cytogeneticist\"", \""company\"": \""Horton PLC\"", \""duration\"": \""7 years\""}]"", ""[{\""id\"": \""f2415745-3ad0-431c-a1fc-59762d3c1b3d\"", \""title\"": \""Programme researcher, broadcasting/film/video\"", \""company\"": \""Parker LLC\"", \""duration\"": \""10 years\""}]"", ""[{\""id\"": \""5fbddb6e-f6f7-4d10-a6c2-04e8fb865323\"", \""title\"": \""Designer, exhibition/display\"", \""company\"": \""Jones, Johnston and Yang\"", \""duration\"": \""3 years\""}]"", ""[{\""id\"": \""e3118d60-14a2-4c53-b044-832f290f52ac\"", \""title\"": \""Theatre stage manager\"", \""company\"": \""Nixon-Alexander\"", \""duration\"": \""5 years\""}]"", ""[{\""id\"": \""6e57a715-8712-4bd1-af7c-69d64885c00a\"", \""title\"": \""Waste management officer\"", \""company\"": \""Hart, Larsen and Lindsey\"", \""duration\"": \""2 years\""}]""]",2024-09-10T17:02:58.029080
24931,Dialectica,Competitor,Linda Kline,"Engineer, civil (contracting)","Leonard, Butler and Forbes",Netherlands,"[""[{\""id\"": \""da33da95-b277-4fbb-81b4-a21a331c9d12\"", \""title\"": \""Site engineer\"", \""company\"": \""Long PLC\"", \""duration\"": \""3 years\""}]"", ""[{\""id\"": \""33d969c0-161f-46d3-9652-07e3523d5db8\"", \""title\"": \""Hotel manager\"", \""company\"": \""Proctor and Sons\"", \""duration\"": \""5 years\""}]"", ""[{\""id\"": \""6399faaa-0e0d-4031-b2c2-8725b4a2599e\"", \""title\"": \""Call centre manager\"", \""company\"": \""Lynn-Spencer\"", \""duration\"": \""10 years\""}]"", ""[{\""id\"": \""9d7b5ad7-4597-4e71-9c2c-d916bdbf8620\"", \""title\"": \""Buyer, industrial\"", \""company\"": \""Johnson-Robinson\"", \""duration\"": \""8 years\""}]""]",2024-09-10T17:02:58.029080
673,Third Bridge,Former,Dana Oconnell,Insurance broker,"Brown, Rodriguez and Vang",Austria,"[""[{\""id\"": \""5224fdcc-b178-4f8c-9cb7-489683ed5c85\"", \""title\"": \""Designer, industrial/product\"", \""company\"": \""Ford-Johnson\"", \""duration\"": \""6 years\""}]"", ""[{\""id\"": \""75089697-c123-4648-b411-68f039b3d7ed\"", \""title\"": \""Materials engineer\"", \""company\"": \""Jones Ltd\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""8add6ebb-1c36-46c5-ba87-54dd82459e61\"", \""title\"": \""Psychologist, clinical\"", \""company\"": \""Holloway LLC\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""142b05fe-47b9-48d8-a2fd-debbe6000241\"", \""title\"": \""Radiation protection practitioner\"", \""company\"": \""Moss LLC\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""6ded868e-41c3-4c44-93fd-71c0b7996600\"", \""title\"": \""Public relations account executive\"", \""company\"": \""Lewis, Sheppard and Lopez\"", \""duration\"": \""4 years\""}]"", ""[{\""id\"": \""a2663e60-bfde-4b67-b96c-2ae62d5cc868\"", \""title\"": \""Scientist, research (physical sciences)\"", \""company\"": \""Baker, Cooley and Walker\"", \""duration\"": \""8 years\""}]"", ""[{\""id\"": \""ff37aee4-a924-4cc7-9082-35d72104cffe\"", \""title\"": \""Dancer\"", \""company\"": \""Jordan PLC\"", \""duration\"": \""2 years\""}]"", ""[{\""id\"": \""3b4a0cd9-d0fc-46fa-8401-9a2cd2d4e35f\"", \""title\"": \""Camera operator\"", \""company\"": \""Neal, Moore and Jackson\"", \""duration\"": \""10 years\""}]""]",2024-09-10T17:02:58.029080
